Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer Segment
16935,382,69,140.06,2,3,3,233,Hibernating
16936,26,139,263.34,4,4,4,444,Loyal Customer
16937,499,49,97.25,1,3,2,132,Hibernating
16938,9,824,2180.48,5,5,5,555,Champion
16939,489,41,130.08,1,3,3,133,At Risk
16940,52,629,1274.94,4,5,5,455,Champion
16941,612,2,5.5,1,1,1,111,Lost
16942,13,277,826.76,5,5,5,555,Champion
16943,212,35,707.9,2,2,5,225,At Risk
16944,610,7,41.28,1,1,1,111,Lost
16945,22,474,999.46,4,5,5,455,Champion
16946,383,75,268.32,2,4,4,244,At Risk
16947,236,53,131.13,2,3,3,233,Hibernating
16948,139,43,79.01,3,3,2,332,Hibernating
16949,4,60,383.8,5,3,4,534,Need Attention
16950,57,144,355.96999999999997,4,4,4,444,Loyal Customer
16951,135,86,124.85,3,4,3,343,Need Attention
16952,109,87,308.93,3,4,4,344,Loyal Customer
16953,30,1,2.08,4,1,1,411,New Customer
16954,1,206,551.07,5,5,5,555,Champion
16955,185,50,158.61,3,3,3,333,Potential Loyalist
16956,18,16,67.67,5,2,2,522,Promising
16957,239,16,53.27,2,2,2,222,Hibernating
16958,435,70,175.18,1,3,3,133,At Risk
16959,87,7,21.05,3,1,1,311,New Customer
16960,39,449,883.34,4,5,5,455,Champion
16961,116,52,161.37,3,3,3,333,Potential Loyalist
16962,410,15,40.24,2,1,1,211,Hibernating
16963,187,7,23.400000000000002,3,1,1,311,New Customer
16964,733,6,27.3,1,1,1,111,Lost
16965,227,26,60.730000000000004,2,2,2,222,Hibernating
16966,8,28,36.22,5,2,1,521,Promising
16967,189,21,23.95,3,2,1,321,About to Sleep
16968,4,31,86.91,5,2,2,522,Promising
16969,39,42,100.05,4,3,2,432,Potential Loyalist
16970,626,2,11.9,1,1,1,111,Lost
16971,38,41,318.19,4,3,4,434,Need Attention
16972,383,82,369.6,2,4,4,244,At Risk
16973,386,6,12.7,2,1,1,211,Hibernating
16974,523,8,42.5,1,1,1,111,Lost
16975,423,45,106.95,1,3,2,132,Hibernating
16976,267,2,12.01,2,1,1,211,Hibernating
16977,395,28,147.6,2,2,3,223,Hibernating
16978,77,67,220.95,3,3,3,333,Potential Loyalist
16979,4,129,445.13,5,4,4,544,Champion
16980,255,106,246.53,2,4,4,244,At Risk
16982,61,22,53.97,3,2,2,322,Hibernating
16983,13,231,696.92,5,5,5,555,Champion
16984,88,1072,4037.96,3,5,5,355,Loyal Customer
16985,17,243,1984.26,5,5,5,555,Champion
16986,30,174,707.6999999999999,4,5,5,455,Champion
16987,3,261,1125.58,5,5,5,555,Champion
16988,5,20,107.14,5,2,2,522,Promising
16989,7,12,18.0,5,1,1,511,New Customer
16990,219,2,3.44,2,1,1,211,Hibernating
16991,421,74,169.05,1,4,3,143,At Risk
16992,11,285,1484.99,5,5,5,555,Champion
16993,464,28,222.9,1,2,3,123,Hibernating
16996,30,75,206.65,4,4,3,443,Need Attention
16997,288,12,23.4,2,1,1,211,Hibernating
16998,150,6,23.4,3,1,1,311,New Customer
16999,23,23,55.83,4,2,2,422,New Customer
17000,396,30,48.92,2,2,2,222,Hibernating
17001,1,275,806.98,5,5,5,555,Champion
17002,86,84,281.84,3,4,4,344,Loyal Customer
17003,402,111,232.05,2,4,4,244,At Risk
17004,46,69,176.75,4,3,3,433,Potential Loyalist
17005,471,18,32.11,1,2,1,121,Lost
17006,5,129,425.07,5,4,4,544,Champion
17007,51,67,237.3,4,3,4,434,Need Attention
17008,429,1,3.39,1,1,1,111,Lost
17009,551,11,19.0,1,1,1,111,Lost
17010,18,11,28.05,5,1,1,511,New Customer
17011,30,28,45.78,4,2,1,421,New Customer
17012,725,36,79.24,1,3,2,132,Hibernating
17014,8,72,214.18,5,3,3,533,Potential Loyalist
17015,29,214,303.57,4,5,4,454,Champion
17016,577,41,154.51,1,3,3,133,At Risk
17017,3,378,695.51,5,5,5,555,Champion
17018,41,37,215.82,4,3,3,433,Potential Loyalist
17019,11,643,1305.64,5,5,5,555,Champion
17020,542,69,111.78999999999999,1,3,3,133,At Risk
17021,442,48,139.49,1,3,3,133,At Risk
17022,31,16,40.36,4,2,1,421,New Customer
17023,417,49,126.92999999999999,1,3,3,133,At Risk
17024,45,3,4.15,4,1,1,411,New Customer
17025,61,37,62.28,3,3,2,332,Hibernating
17026,185,5,18.24,3,1,1,311,New Customer
17027,79,178,610.21,3,5,5,355,Loyal Customer
17028,581,95,327.19,1,4,4,144,Cannot Lose Them
17029,111,29,66.66,3,2,2,322,Hibernating
17030,64,11,29.28,3,1,1,311,New Customer
17031,12,50,90.1,5,3,2,532,Potential Loyalist
17032,548,237,764.59,1,5,5,155,Cannot Lose Them
17033,86,40,128.59,3,3,3,333,Potential Loyalist
17034,16,58,169.02,5,3,3,533,Potential Loyalist
17035,246,33,111.55,2,2,3,223,Hibernating
17036,383,12,59.15,2,1,2,212,Hibernating
17037,88,75,207.26,3,4,3,343,Need Attention
17038,30,63,201.91,4,3,3,433,Potential Loyalist
17039,604,44,172.94,1,3,3,133,At Risk
17040,138,16,51.199999999999996,3,2,2,322,Hibernating
17041,27,126,274.61,4,4,4,444,Loyal Customer
17042,3,97,176.68,5,4,3,543,Loyal Customer
17043,32,199,680.74,4,5,5,455,Champion
17044,25,149,550.64,4,4,5,445,Champion
17045,113,53,292.46000000000004,3,3,4,334,Need Attention
17046,157,85,150.67,3,4,3,343,Need Attention
17047,85,142,493.64,3,4,4,344,Loyal Customer
17048,118,101,292.73,3,4,4,344,Loyal Customer
17049,3,558,2436.88,5,5,5,555,Champion
17050,96,349,1221.09,3,5,5,355,Loyal Customer
17051,194,155,272.43,2,4,4,244,At Risk
17052,28,83,159.35999999999999,4,4,3,443,Need Attention
17053,131,13,58.489999999999995,3,1,2,312,About to Sleep
17054,28,83,396.03000000000003,4,4,4,444,Loyal Customer
17055,446,26,85.3,1,2,2,122,Hibernating
17056,738,8,33.0,1,1,1,111,Lost
17057,596,50,147.07,1,3,3,133,At Risk
17058,82,62,233.45,3,3,4,334,Need Attention
17059,30,721,1948.99,4,5,5,455,Champion
17060,266,5,8.86,2,1,1,211,Hibernating
17061,74,99,503.62,3,4,4,344,Loyal Customer
17062,314,121,274.94,2,4,4,244,At Risk
17063,21,205,517.98,4,5,4,454,Champion
17064,59,61,226.69,4,3,3,433,Potential Loyalist
17065,638,12,40.6,1,1,1,111,Lost
17066,726,18,48.92,1,2,2,122,Hibernating
17067,725,13,28.07,1,1,1,111,Lost
17068,12,996,2468.81,5,5,5,555,Champion
17069,28,284,748.39,4,5,5,455,Champion
17070,114,103,244.42,3,4,4,344,Loyal Customer
17071,28,211,728.55,4,5,5,455,Champion
17072,625,21,36.87,1,2,1,121,Lost
17073,18,174,543.5,5,5,5,555,Champion
17074,563,4,41.2,1,1,1,111,Lost
17075,18,199,780.15,5,5,5,555,Champion
17076,36,50,212.71,4,3,3,433,Potential Loyalist
17077,578,1,8.5,1,1,1,111,Lost
17078,36,28,16.87,4,2,1,421,New Customer
17079,78,2,9.9,3,1,1,311,New Customer
17080,22,33,117.42,4,2,3,423,Potential Loyalist
17081,25,207,717.79,4,5,5,455,Champion
17082,33,170,565.05,4,4,5,445,Champion
17083,109,115,280.22,3,4,4,344,Loyal Customer
17084,35,281,774.86,4,5,5,455,Champion
17085,123,987,2797.21,3,5,5,355,Loyal Customer
17086,7,96,207.45,5,4,3,543,Loyal Customer
17087,738,12,38.44,1,1,1,111,Lost
17088,28,115,438.04,4,4,4,444,Loyal Customer
17089,386,4,15.4,2,1,1,211,Hibernating
17090,4,90,247.17,5,4,4,544,Champion
17091,3,455,1362.64,5,5,5,555,Champion
17092,50,392,915.6,4,5,5,455,Champion
17093,593,13,39.69,1,1,1,111,Lost
17094,322,18,37.15,2,2,1,221,About to Sleep
17095,23,137,452.22,4,4,4,444,Loyal Customer
17096,15,205,796.36,5,5,5,555,Champion
17098,382,18,110.38,2,2,3,223,Hibernating
17099,533,40,127.12,1,3,3,133,At Risk
17100,18,65,126.32,5,3,3,533,Potential Loyalist
17101,10,73,253.55,5,3,4,534,Need Attention
17102,262,1,12.75,2,1,1,211,Hibernating
17103,722,32,53.980000000000004,1,2,2,122,Hibernating
17104,424,19,86.39,1,2,2,122,Hibernating
17105,159,90,175.01,3,4,3,343,Need Attention
17106,389,51,232.24,2,3,4,234,At Risk
17107,33,670,2155.56,4,5,5,455,Champion
17108,664,9,47.25,1,1,1,111,Lost
17109,29,139,342.29,4,4,4,444,Loyal Customer
17110,165,49,209.15,3,3,3,333,Potential Loyalist
17111,47,48,78.72,4,3,2,432,Potential Loyalist
17112,503,47,93.77,1,3,2,132,Hibernating
17113,574,158,651.85,1,4,5,145,At Risk
17114,6,123,630.48,5,4,5,545,Champion
17115,8,120,599.86,5,4,5,545,Champion
17116,648,47,72.13,1,3,2,132,Hibernating
17117,288,9,35.7,2,1,1,211,Hibernating
17118,318,10,13.579999999999998,2,1,1,211,Hibernating
17119,3,35,125.26,5,2,3,523,Promising
17120,233,18,79.13,2,2,2,222,Hibernating
17121,403,12,44.839999999999996,2,1,1,211,Hibernating
17122,119,30,51.71,3,2,2,322,Hibernating
17123,162,43,84.39,3,3,2,332,Hibernating
17124,185,31,105.29,3,2,2,322,Hibernating
17125,50,35,116.14,4,2,3,423,Potential Loyalist
17126,152,445,946.0,3,5,5,355,Loyal Customer
17127,429,37,151.94,1,3,3,133,At Risk
17128,335,14,55.79,2,1,2,212,Hibernating
17129,520,2,13.45,1,1,1,111,Lost
17131,5,134,471.6,5,4,4,544,Champion
17132,452,71,221.77,1,3,3,133,At Risk
17133,16,56,112.86,5,3,3,533,Potential Loyalist
17134,107,36,200.6,3,3,3,333,Potential Loyalist
17135,16,143,432.37,5,4,4,544,Champion
17136,662,14,39.26,1,1,1,111,Lost
17137,416,167,355.97,1,4,4,144,Cannot Lose Them
17138,276,256,1009.11,2,5,5,255,At Risk
17139,16,808,2923.29,5,5,5,555,Champion
17140,247,18,45.45,2,2,1,221,About to Sleep
17141,418,162,485.91,1,4,4,144,Cannot Lose Them
17142,239,89,583.15,2,4,5,245,At Risk
17143,417,112,390.55,1,4,4,144,Cannot Lose Them
17144,1,48,253.24,5,3,4,534,Need Attention
17145,513,180,508.58,1,5,4,154,Cannot Lose Them
17146,106,301,1348.9,3,5,5,355,Loyal Customer
17147,23,136,548.58,4,4,5,445,Champion
17148,52,9,14.58,4,1,1,411,New Customer
17149,451,6,47.7,1,1,2,112,Lost
17150,377,92,461.84,2,4,4,244,At Risk
17151,735,4,22.3,1,1,1,111,Lost
17152,195,16,59.660000000000004,2,2,2,222,Hibernating
17153,24,14,39.05,4,1,1,411,New Customer
17154,75,23,25.46,3,2,1,321,About to Sleep
17155,18,73,138.96,5,3,3,533,Potential Loyalist
17156,492,39,80.52,1,3,2,132,Hibernating
17157,8,141,417.0,5,4,4,544,Champion
17158,32,113,401.54,4,4,4,444,Loyal Customer
17159,22,130,361.21,4,4,4,444,Loyal Customer
17160,31,651,1059.96,4,5,5,455,Champion
17161,444,52,132.43,1,3,3,133,At Risk
17162,29,104,398.32,4,4,4,444,Loyal Customer
17163,22,30,50.01,4,2,2,422,New Customer
17164,33,144,358.32,4,4,4,444,Loyal Customer
17165,284,100,430.5,2,4,4,244,At Risk
17166,39,12,37.38,4,1,1,411,New Customer
17167,380,79,247.29,2,4,4,244,At Risk
17168,499,21,68.85,1,2,2,122,Hibernating
17169,58,75,228.16,4,4,3,443,Need Attention
17170,374,10,13.77,2,1,1,211,Hibernating
17171,289,25,101.72,2,2,2,222,Hibernating
17172,79,39,39.02,3,3,1,331,About to Sleep
17173,5,86,319.5,5,4,4,544,Champion
17174,218,4,6.65,2,1,1,211,Hibernating
17175,44,63,257.97,4,3,4,434,Need Attention
17176,202,42,97.42,2,3,2,232,Hibernating
17177,505,29,98.55,1,2,2,122,Hibernating
17178,731,31,164.64000000000001,1,2,3,123,Hibernating
17179,178,158,362.45,3,4,4,344,Loyal Customer
17180,56,400,798.97,4,5,5,455,Champion
17181,57,28,130.6,4,2,3,423,Potential Loyalist
17182,423,6,35.7,1,1,1,111,Lost
17183,8,73,294.37,5,3,4,534,Need Attention
17184,569,14,55.33,1,1,2,112,Lost
17185,592,44,87.81,1,3,2,132,Hibernating
17186,47,2,1.44,4,1,1,411,New Customer
17187,227,23,61.879999999999995,2,2,2,222,Hibernating
17188,11,172,460.21,5,4,4,544,Champion
17189,106,120,279.27,3,4,4,344,Loyal Customer
17190,59,190,766.52,4,5,5,455,Champion
17191,28,497,1428.6200000000001,4,5,5,455,Champion
17192,536,20,60.72,1,2,2,122,Hibernating
17193,36,44,118.07000000000001,4,3,3,433,Potential Loyalist
17194,274,61,222.4,2,3,3,233,Hibernating
17195,655,31,49.49,1,2,2,122,Hibernating
17196,428,93,229.95,1,4,4,144,Cannot Lose Them
17197,30,29,159.76,4,2,3,423,Potential Loyalist
17198,24,96,278.14,4,4,4,444,Loyal Customer
17199,582,8,7.05,1,1,1,111,Lost
17200,387,25,53.730000000000004,2,2,2,222,Hibernating
17201,54,171,434.46,4,4,4,444,Loyal Customer
17202,421,8,23.5,1,1,1,111,Lost
17203,36,261,508.74,4,5,4,454,Champion
17204,175,177,710.06,3,5,5,355,Loyal Customer
17205,54,35,30.08,4,2,1,421,New Customer
17206,53,7,19.52,4,1,1,411,New Customer
17207,652,60,121.72,1,3,3,133,At Risk
17208,395,23,43.74,2,2,1,221,About to Sleep
17209,649,38,100.5,1,3,2,132,Hibernating
17210,393,53,71.28999999999999,2,3,2,232,Hibernating
17211,27,344,1058.08,4,5,5,455,Champion
17212,253,29,50.7,2,2,2,222,Hibernating
17213,40,266,1048.85,4,5,5,455,Champion
17214,60,101,538.17,4,4,5,445,Champion
17215,464,11,27.7,1,1,1,111,Lost
17216,554,13,41.4,1,1,1,111,Lost
17217,234,27,78.15,2,2,2,222,Hibernating
17218,4,471,1322.08,5,5,5,555,Champion
17219,32,50,84.79,4,3,2,432,Potential Loyalist
17220,24,672,1609.67,4,5,5,455,Champion
17221,7,124,284.75,5,4,4,544,Champion
17222,65,112,341.49,3,4,4,344,Loyal Customer
17223,310,69,295.05,2,3,4,234,At Risk
17224,501,8,57.14,1,1,2,112,Lost
17225,582,5,16.3,1,1,1,111,Lost
17226,309,59,153.14,2,3,3,233,Hibernating
17227,19,114,139.58,5,4,3,543,Loyal Customer
17228,16,327,593.58,5,5,5,555,Champion
17229,96,47,94.42,3,3,2,332,Hibernating
17230,264,217,849.71,2,5,5,255,At Risk
17231,12,1202,3475.83,5,5,5,555,Champion
17232,3,35,91.88,5,2,2,522,Promising
17233,35,58,164.77,4,3,3,433,Potential Loyalist
17234,183,14,51.77,3,1,2,312,About to Sleep
17235,25,89,246.51999999999998,4,4,4,444,Loyal Customer
17236,13,158,561.55,5,4,5,545,Champion
17237,11,79,246.55,5,4,4,544,Champion
17238,3,1139,3140.28,5,5,5,555,Champion
17239,313,32,102.95,2,2,2,222,Hibernating
17240,596,7,11.35,1,1,1,111,Lost
17241,385,170,793.03,2,4,5,245,At Risk
17242,108,84,180.29,3,4,3,343,Need Attention
17243,1,1073,4553.62,5,5,5,555,Champion
17244,53,120,298.22,4,4,4,444,Loyal Customer
17245,205,25,47.24,2,2,1,221,About to Sleep
17246,547,6,22.41,1,1,1,111,Lost
17247,15,54,178.41,5,3,3,533,Potential Loyalist
17248,120,104,231.68,3,4,4,344,Loyal Customer
17249,429,27,39.75,1,2,1,121,Lost
17250,4,56,169.25,5,3,3,533,Potential Loyalist
17251,363,78,268.82,2,4,4,244,At Risk
17252,117,86,236.29,3,4,4,344,Loyal Customer
17253,18,18,101.06,5,2,2,522,Promising
17254,5,147,234.49,5,4,4,544,Champion
17255,41,182,379.68,4,5,4,454,Champion
17256,107,31,67.36,3,2,2,322,Hibernating
17257,436,14,27.75,1,1,1,111,Lost
17258,397,55,142.85,2,3,3,233,Hibernating
17259,148,230,631.57,3,5,5,355,Loyal Customer
17260,411,6,61.150000000000006,2,1,2,212,Hibernating
17261,510,43,104.49,1,3,2,132,Hibernating
17262,52,19,91.51,4,2,2,422,New Customer
17263,208,23,46.26,2,2,1,221,About to Sleep
17264,424,74,121.14,1,4,3,143,At Risk
17265,139,122,282.79,3,4,4,344,Loyal Customer
17266,2,119,336.16,5,4,4,544,Champion
17267,127,37,128.83,3,3,3,333,Potential Loyalist
17268,108,30,73.89,3,2,2,322,Hibernating
17269,386,125,287.38,2,4,4,244,At Risk
17270,469,48,132.39000000000001,1,3,3,133,At Risk
17271,736,48,137.47,1,3,3,133,At Risk
17272,42,114,211.85,4,4,3,443,Need Attention
17273,424,12,20.9,1,1,1,111,Lost
17274,35,77,217.63,4,4,3,443,Need Attention
17275,383,23,85.19,2,2,2,222,Hibernating
17276,402,53,150.14,2,3,3,233,Hibernating
17277,228,69,231.26,2,3,4,234,At Risk
17278,241,17,75.9,2,2,2,222,Hibernating
17279,58,9,60.629999999999995,4,1,2,412,New Customer
17280,438,6,10.08,1,1,1,111,Lost
17281,374,6,16.9,2,1,1,211,Hibernating
17282,130,204,526.9399999999999,3,5,4,354,Loyal Customer
17283,379,15,35.230000000000004,2,1,1,211,Hibernating
17284,60,373,843.79,4,5,5,455,Champion
17285,628,44,205.04,1,3,3,133,At Risk
17286,22,90,171.37,4,4,3,443,Need Attention
17287,26,463,1599.22,4,5,5,455,Champion
17288,9,288,853.47,5,5,5,555,Champion
17289,32,266,613.82,4,5,5,455,Champion
17290,4,196,541.68,5,5,5,555,Champion
17291,308,1,7.65,2,1,1,211,Hibernating
17292,472,15,71.77,1,1,2,112,Lost
17293,8,241,653.88,5,5,5,555,Champion
17294,669,17,45.88,1,2,1,121,Lost
17295,29,68,193.58,4,3,3,433,Potential Loyalist
17296,730,33,128.4,1,2,3,123,Hibernating
17297,17,49,108.88,5,3,2,532,Potential Loyalist
17298,101,69,123.06,3,3,3,333,Potential Loyalist
17299,12,113,199.99,5,4,3,543,Loyal Customer
17300,391,44,88.92999999999999,2,3,2,232,Hibernating
17301,21,113,193.08,4,4,3,443,Need Attention
17302,15,79,198.02,5,4,3,543,Loyal Customer
17303,361,53,155.87,2,3,3,233,Hibernating
17304,534,5,15.84,1,1,1,111,Lost
17305,649,9,27.63,1,1,1,111,Lost
17306,11,72,107.61,5,3,2,532,Potential Loyalist
17307,395,48,101.14,2,3,2,232,Hibernating
17308,393,7,6.21,2,1,1,211,Hibernating
17309,95,36,122.05,3,3,3,333,Potential Loyalist
17310,387,2,5.1,2,1,1,211,Hibernating
17311,78,127,342.94,3,4,4,344,Loyal Customer
17312,139,14,32.27,3,1,1,311,New Customer
17313,31,24,51.42,4,2,2,422,New Customer
17314,25,256,679.68,4,5,5,455,Champion
17315,2,747,2200.57,5,5,5,555,Champion
17316,420,35,99.10000000000001,1,2,2,122,Hibernating
17317,46,9,29.02,4,1,1,411,New Customer
17318,725,17,59.12,1,2,2,122,Hibernating
17319,669,3,6.15,1,1,1,111,Lost
17320,100,152,643.45,3,4,5,345,Loyal Customer
17321,8,271,820.47,5,5,5,555,Champion
17322,376,177,369.99,2,5,4,254,At Risk
17323,15,331,439.89,5,5,4,554,Champion
17324,18,145,334.54,5,4,4,544,Champion
17325,280,39,121.00999999999999,2,3,3,233,Hibernating
17326,408,86,261.78,2,4,4,244,At Risk
17327,410,4,18.66,2,1,1,211,Hibernating
17328,673,6,11.3,1,1,1,111,Lost
17329,14,104,303.19,5,4,4,544,Champion
17330,23,8,86.83,4,1,2,412,New Customer
17331,124,1,10.95,3,1,1,311,New Customer
17332,528,95,244.47,1,4,4,144,Cannot Lose Them
17333,86,28,49.62,3,2,2,322,Hibernating
17334,302,31,77.45,2,2,2,222,Hibernating
17335,384,36,115.74,2,3,3,233,Hibernating
17336,472,1,1.69,1,1,1,111,Lost
17337,151,521,1200.59,3,5,5,355,Loyal Customer
17338,17,1305,3575.61,5,5,5,555,Champion
17339,94,10,29.52,3,1,1,311,New Customer
17340,30,678,2066.59,4,5,5,455,Champion
17341,157,219,492.35,3,5,4,354,Loyal Customer
17342,380,35,237.11,2,2,4,224,At Risk
17343,355,80,324.56,2,4,4,244,At Risk
17344,46,67,183.34,4,3,3,433,Potential Loyalist
17345,15,209,455.74,5,5,4,554,Champion
17346,4,923,2098.2,5,5,5,555,Champion
17347,86,1,1.06,3,1,1,311,New Customer
17348,15,443,775.13,5,5,5,555,Champion
17349,179,85,190.42,3,4,3,343,Need Attention
17350,8,143,401.461,5,4,4,544,Champion
17351,36,69,386.34000000000003,4,3,4,434,Need Attention
17352,696,5,17.25,1,1,1,111,Lost
17353,129,14,21.599999999999998,3,1,1,311,New Customer
17354,51,101,203.4,4,4,3,443,Need Attention
17355,386,33,71.08,2,2,2,222,Hibernating
17356,312,86,122.55,2,4,3,243,At Risk
17357,24,44,151.72,4,3,3,433,Potential Loyalist
17358,303,146,450.68,2,4,4,244,At Risk
17359,11,38,101.46,5,3,2,532,Potential Loyalist
17360,17,229,671.15,5,5,5,555,Champion
17361,49,57,210.76,4,3,3,433,Potential Loyalist
17362,239,144,429.1,2,4,4,244,At Risk
17363,395,35,80.65,2,2,2,222,Hibernating
17364,1,904,2778.07,5,5,5,555,Champion
17365,13,794,1532.36,5,5,5,555,Champion
17366,432,131,380.93,1,4,4,144,Cannot Lose Them
17367,238,33,63.62,2,2,2,222,Hibernating
17368,23,226,644.98,4,5,5,455,Champion
17369,456,1,0.85,1,1,1,111,Lost
17370,73,33,46.1,3,2,1,321,About to Sleep
17371,17,144,411.98,5,4,4,544,Champion
17372,41,648,1891.43,4,5,5,455,Champion
17373,40,91,158.04,4,4,3,443,Need Attention
17374,219,42,274.17,2,3,4,234,At Risk
17375,199,86,249.2,2,4,4,244,At Risk
17376,71,55,169.28,3,3,3,333,Potential Loyalist
17377,24,1712,4925.49,4,5,5,455,Champion
17378,374,1,10.95,2,1,1,211,Hibernating
17379,11,78,105.57,5,4,2,542,Potential Loyalist
17380,434,10,26.25,1,1,1,111,Lost
17381,9,163,236.34,5,4,4,544,Champion
17382,65,18,52.11,3,2,2,322,Hibernating
17383,4,51,99.98,5,3,2,532,Potential Loyalist
17384,19,20,65.09,5,2,2,522,Promising
17385,15,45,87.74,5,3,2,532,Potential Loyalist
17386,8,38,69.03,5,3,2,532,Potential Loyalist
17387,20,76,184.85,4,4,3,443,Need Attention
17388,78,55,146.67,3,3,3,333,Potential Loyalist
17389,1,429,1984.08,5,5,5,555,Champion
17390,421,12,32.25,1,1,1,111,Lost
17391,164,3,3.18,3,1,1,311,New Customer
17392,307,70,238.74,2,3,4,234,At Risk
17393,411,48,138.5,2,3,3,233,Hibernating
17394,219,4,13.77,2,1,1,211,Hibernating
17395,508,3,6.25,1,1,1,111,Lost
17396,39,47,198.88,4,3,3,433,Potential Loyalist
17397,22,134,391.96,4,4,4,444,Loyal Customer
17398,115,38,183.98,3,3,3,333,Potential Loyalist
17400,126,469,1636.47,3,5,5,355,Loyal Customer
17401,541,12,53.15,1,1,2,112,Lost
17402,5,178,719.71,5,5,5,555,Champion
17403,36,45,170.83,4,3,3,433,Potential Loyalist
17405,1,82,258.58,5,4,4,544,Champion
17406,333,238,1112.73,2,5,5,255,At Risk
17407,412,23,52.9,1,2,2,122,Hibernating
17408,163,8,48.08,3,1,2,312,About to Sleep
17409,185,104,367.18,3,4,4,344,Loyal Customer
17410,16,64,223.33,5,3,3,533,Potential Loyalist
17411,12,75,263.83,5,4,4,544,Champion
17412,3,228,1108.56,5,5,5,555,Champion
17413,405,10,37.42,2,1,1,211,Hibernating
17414,44,21,9.92,4,2,1,421,New Customer
17415,79,14,195.53,3,1,3,313,Promising
17416,30,597,1769.31,4,5,5,455,Champion
17417,549,16,43.64,1,2,1,121,Lost
17418,42,42,103.51,4,3,2,432,Potential Loyalist
17419,11,299,1135.78,5,5,5,555,Champion
17420,50,50,167.44,4,3,3,433,Potential Loyalist
17421,386,58,105.51,2,3,2,232,Hibernating
17422,16,205,365.04,5,5,4,554,Champion
17423,46,43,84.96000000000001,4,3,2,432,Potential Loyalist
17425,19,43,114.85,5,3,3,533,Potential Loyalist
17426,8,427,1270.34,5,5,5,555,Champion
17427,72,2,8.33,3,1,1,311,New Customer
17428,1,720,2442.15,5,5,5,555,Champion
17429,128,95,211.95,3,4,3,343,Need Attention
17430,33,37,86.78,4,3,2,432,Potential Loyalist
17431,313,43,84.33,2,3,2,232,Hibernating
17432,18,274,674.34,5,5,5,555,Champion
17433,88,93,239.42,3,4,4,344,Loyal Customer
17434,2,134,367.3,5,4,4,544,Champion
17435,411,15,65.2,2,1,2,212,Hibernating
17436,2,17,51.46,5,2,2,522,Promising
17437,530,52,183.17000000000002,1,3,3,133,At Risk
17438,254,71,349.81,2,3,4,234,At Risk
17439,656,8,17.71,1,1,1,111,Lost
17440,157,6,7.2,3,1,1,311,New Customer
17441,732,21,43.07,1,2,1,121,Lost
17442,37,283,732.54,4,5,5,455,Champion
17446,177,9,6.95,3,1,1,311,New Customer
17447,40,36,60.92,4,3,2,432,Potential Loyalist
17448,497,1115,2362.39,1,5,5,155,Cannot Lose Them
17449,2,584,1778.55,5,5,5,555,Champion
17450,8,421,1395.43,5,5,5,555,Champion
17451,1,100,227.44,5,4,3,543,Loyal Customer
17453,18,19,65.03999999999999,5,2,2,522,Promising
17454,192,126,375.93,3,4,4,344,Loyal Customer
17455,204,8,22.6,2,1,1,211,Hibernating
17456,365,60,200.23,2,3,3,233,Hibernating
17457,127,64,181.15,3,3,3,333,Potential Loyalist
17458,15,86,213.63,5,4,3,543,Loyal Customer
17459,43,111,212.81,4,4,3,443,Need Attention
17460,94,137,502.03000000000003,3,4,4,344,Loyal Customer
17461,23,106,254.86,4,4,4,444,Loyal Customer
17462,60,27,104.93,4,2,2,422,New Customer
17463,16,316,876.6,5,5,5,555,Champion
17464,158,39,95.51,3,3,2,332,Hibernating
17465,426,142,443.05,1,4,4,144,Cannot Lose Them
17466,10,41,192.33,5,3,3,533,Potential Loyalist
17467,395,4,26.5,2,1,1,211,Hibernating
17468,10,8,8.4,5,1,1,511,New Customer
17469,16,267,911.61,5,5,5,555,Champion
17470,45,155,241.24,4,4,4,444,Loyal Customer
17471,475,19,53.3,1,2,2,122,Hibernating
17472,191,223,510.68,3,5,4,354,Loyal Customer
17473,409,34,108.6,2,2,2,222,Hibernating
17474,600,6,36.05,1,1,1,111,Lost
17475,79,14,24.87,3,1,1,311,New Customer
17476,396,31,182.69,2,2,3,223,Hibernating
17477,613,44,264.58,1,3,4,134,At Risk
17478,408,40,138.03,2,3,3,233,Hibernating
17479,633,18,35.94,1,2,1,121,Lost
17480,78,53,103.41,3,3,2,332,Hibernating
17481,4,82,209.05,5,4,3,543,Loyal Customer
17482,487,53,231.84,1,3,4,134,At Risk
17483,65,28,94.35000000000001,3,2,2,322,Hibernating
17484,576,14,32.81,1,1,1,111,Lost
17486,261,24,69.51,2,2,2,222,Hibernating
17487,728,8,48.5,1,1,2,112,Lost
17488,641,18,55.7,1,2,2,122,Hibernating
17489,59,29,31.23,4,2,1,421,New Customer
17490,1,116,342.12,5,4,4,544,Champion
17491,1,177,516.08,5,5,4,554,Champion
17492,248,39,148.58,2,3,3,233,Hibernating
17493,385,8,23.19,2,1,1,211,Hibernating
17494,502,3,12.85,1,1,1,111,Lost
17495,8,48,183.95,5,3,3,533,Potential Loyalist
17496,359,72,310.98,2,3,4,234,At Risk
17497,390,7,50.35,2,1,2,212,Hibernating
17498,76,17,34.33,3,2,1,321,About to Sleep
17499,290,71,201.35,2,3,3,233,Hibernating
17500,17,5,271.5,5,1,4,514,Promising
17501,221,18,62.9,2,2,2,222,Hibernating
17502,9,28,78.67,5,2,2,522,Promising
